,id,name,slug,website,place,functioning,secure,country,mp3,place_name,place_geo,place_geo_x,place_geo_y,geometry,len_mp3,trail_mp3
130,Zb6WVLLv,Fraser Coast FM 107.5,fraser-coast-fm-107-5,http://www.frasercoast.fm/,"{'name': 'Hervey Bay', 'geo': [152.76806456005863, -25.288382258275487]}",True,False,Australia,http://eno.emit.com:8000/4fcr_live_64.aacp,Hervey Bay,"[152.76806456005863, -25.288382258275487]",152.76806456005863,-25.288382258275487,POINT (152.7680645600586 -25.28838225827549),42,True
131,gx99FCZO,River FM 94.9,river-fm-94-9,https://www.river949.com.au,"{'name': 'Ipswich', 'geo': [152.76, -27.623]}",True,False,Australia,http://15363.live.streamtheworld.com/IPS_RIVER949AAC.aac,Ipswich,"[152.76, -27.623]",152.76,-27.623,POINT (152.76 -27.623),56,True
133,Ldl3eIu6,101.5 Great Lakes FM,-101-5-great-lakes-fm,http://www.greatlakesfm.org.au/live-streaming/,"{'name': 'Tuncurry', 'geo': [152.498889, -32.175]}",True,False,Australia,http://198.74.51.37:8030/stream,Tuncurry,"[152.498889, -32.175]",152.498889,-32.175,POINT (152.498889 -32.175),31,True
134,JiwvhqfT,2BOB Radio 104.7 FM,2bob-radio-104-7-fm,http://www.2bobradio.org.au/,"{'name': 'Taree', 'geo': [152.460695, -31.9115673]}",True,False,Australia,http://eno.emit.com:8000/2bob_live_64.mp3,Taree,"[152.460695, -31.9115673]",152.460695,-31.9115673,POINT (152.460695 -31.9115673),41,True
135,R1agIaWa,Club Retro,club-retro,http://s7.voscast.com:8504,"{'name': 'Bundaberg Central', 'geo': [152.3509714, -24.8669736]}",True,False,Australia,http://s7.voscast.com:8504/;stream1564827424866/1,Bundaberg Central,"[152.3509714, -24.8669736]",152.3509714,-24.8669736,POINT (152.3509714 -24.8669736),49,True
138,CFAmWqAz,Ten FM 89.7,ten-fm-89-7,https://sites.google.com/a/tenfm.org.au/ten-fm-community-radio/,"{'name': 'Tenterfield', 'geo': [152.0189859, -29.0575678]}",True,False,Australia,http://tcom-s1.tcom.net.au:8000/2ten?1489436722168=,Tenterfield,"[152.0189859, -29.0575678]",152.0189859,-29.0575678,POINT (152.0189859 -29.0575678),51,True
139,Yw1uR87z,Bucketts Radio 104.1 FM,bucketts-radio-104-1-fm,http://buckettsradio.com.au/,"{'name': 'Gloucester', 'geo': [151.95875, -32.0233309]}",True,False,Australia,http://198.74.51.37:9328/stream,Gloucester,"[151.95875, -32.0233309]",151.95875,-32.0233309,POINT (151.95875 -32.0233309),31,True
140,HD7_ZYHK,Hit 100.7,hit100-7,https://www.hit.com.au/darlingdowns,"{'name': 'Toowoomba City', 'geo': [151.9506696, -27.559821200000002]}",True,False,Australia,http://legacy.scahw.com.au/4rgd_32,Toowoomba City,"[151.9506696, -27.559821200000002]",151.9506696,-27.559821200000002,POINT (151.9506696 -27.5598212),34,True
142,wboIlHGT,Voice FM 92.9,voice-fm-92-9,https://929voice.fm/,"{'name': 'Toowoomba City', 'geo': [151.9506696, -27.559821200000002]}",True,False,Australia,http://stream2.cnmns.net/voice929-mp3,Toowoomba City,"[151.9506696, -27.559821200000002]",151.9506696,-27.559821200000002,POINT (151.9506696 -27.5598212),37,True
144,Ejx5COY5,Raw FM,raw-fm,https://rawfm.com.au,"{'name': 'Newcastle', 'geo': [151.781667, -32.92833299999999]}",True,False,Australia,http://frontend.stream.rawfm.net.au/i/ntl-stream-192k.mp3,Newcastle,"[151.781667, -32.92833299999999]",151.781667,-32.92833299999999,POINT (151.781667 -32.92833299999999),57,True
146,AE8CZiY8,2NURFM 103.7,2nurfm-103-7,http://www.2nurfm.com/,"{'name': 'Callaghan', 'geo': [151.701, -32.89]}",True,False,Australia,http://broadcaster1.newcastle.edu.au:8000/live,Callaghan,"[151.701, -32.89]",151.701,-32.89,POINT (151.701 -32.89),46,True
147,0mSPYe4C,2ARM FM 92.1,2arm-fm-92-1,http://2arm.net.au/,"{'name': 'Armidale', 'geo': [151.6669644, -30.5143425]}",True,False,Australia,http://18193.live.streamtheworld.com/SAM02AAC109_SC,Armidale,"[151.6669644, -30.5143425]",151.6669644,-30.5143425,POINT (151.6669644 -30.5143425),51,True
148,BKfSHmBB,93.3 FM Radio Five-O-Plus,-3-fm-radio-five-o-plus,http://www.fiveoplus.com.au/,"{'name': 'North Gosford', 'geo': [151.351, -33.415]}",True,False,Australia,http://61.69.112.50:88/broadwave.mp3?src=1&rate=1,North Gosford,"[151.351, -33.415]",151.351,-33.415,POINT (151.351 -33.415),49,True
149,0AWjBjRW,Coast FM 96.3,coastfm,http://www.coastfm.org.au/,"{'name': 'Gosford', 'geo': [151.3422194, -33.42502]}",True,False,Australia,http://125.63.50.210:8000/coastfm,Gosford,"[151.3422194, -33.42502]",151.3422194,-33.42502,POINT (151.3422194 -33.42502),33,True
151,dOeSfEIX,Bondi Beach Radio,bondi-beach-radio,https://bondibeachradio.com.au/,"{'name': 'Bondi Beach', 'geo': [151.2766845, -33.8914755]}",True,False,Australia,http://radio.bondibeachradio.com.au:8000/listen,Bondi Beach,"[151.2766845, -33.8914755]",151.2766845,-33.8914755,POINT (151.2766845 -33.8914755),47,True
152,kAvqE9bl,Bondi Radio,bondi-radio,https://www.bondiradio.com.au/,"{'name': 'Bondi Beach', 'geo': [151.2766845, -33.8914755]}",True,False,Australia,http://streaming.radio.co/sfd68ddd77/listen,Bondi Beach,"[151.2766845, -33.8914755]",151.2766845,-33.8914755,POINT (151.2766845 -33.8914755),43,True
154,7MsjbG8e,2CH Easy 1170,2ch-easy-1170,http://www.2ch.com.au,"{'name': 'Sydney', 'geo': [151.20929550000005, -33.8688197]}",True,False,Australia,http://shoutcast.2gb.com/2ch,Sydney,"[151.20929550000005, -33.8688197]",151.20929550000005,-33.8688197,POINT (151.2092955000001 -33.8688197),28,True
155,riYFCCy5,2SM 1269 AM,2sm-1269-am,http://2smsupernetwork.com,"{'name': 'Sydney', 'geo': [151.20929550000005, -33.8688197]}",True,False,Australia,http://144.140.228.109:8220/mp3,Sydney,"[151.20929550000005, -33.8688197]",151.20929550000005,-33.8688197,POINT (151.2092955000001 -33.8688197),31,True
156,BnGI9kEK,Albayan Radio,albayan-radio,http://albayan.com.au,"{'name': 'Sydney', 'geo': [151.20929550000005, -33.8688197]}",True,False,Australia,http://s9.viastreaming.net/mobile.php?port=9645,Sydney,"[151.20929550000005, -33.8688197]",151.20929550000005,-33.8688197,POINT (151.2092955000001 -33.8688197),47,True
158,c5iax1uS,East Side Radio FM 89.7,east-side-radio-fm-89-7,http://www.eastsidefm.org/,"{'name': 'Sydney', 'geo': [151.20929550000005, -33.8688197]}",True,False,Australia,http://stream.eastsidefm.org:8000/stream,Sydney,"[151.20929550000005, -33.8688197]",151.20929550000005,-33.8688197,POINT (151.2092955000001 -33.8688197),40,True
163,mSK8SQaM,Muslim CR FM 92.1,muslim-cr-fm-92-1,http://www.2mfm.org/,"{'name': 'Sydney', 'geo': [151.20929550000005, -33.8688197]}",True,False,Australia,http://2mfm.org.au:8000/live,Sydney,"[151.20929550000005, -33.8688197]",151.20929550000005,-33.8688197,POINT (151.2092955000001 -33.8688197),28,True
164,wiXE7FYL,NetFM,netfm,http://www.netfm.net/,"{'name': 'Sydney', 'geo': [151.20929550000005, -33.8688197]}",True,False,Australia,http://lin2.san.fast-serv.com:6014/stream,Sydney,"[151.20929550000005, -33.8688197]",151.20929550000005,-33.8688197,POINT (151.2092955000001 -33.8688197),41,True
165,DiitcqaM,2GB 873 AM,radio-2gb-873-am,https://www.2gb.com,"{'name': 'Sydney', 'geo': [151.20929550000005, -33.8688197]}",True,False,Australia,http://shoutcast.2gb.com/2gb,Sydney,"[151.20929550000005, -33.8688197]",151.20929550000005,-33.8688197,POINT (151.2092955000001 -33.8688197),28,True
166,NTZ_vkdL,2ME Radio,radio-2me-radio,http://www.2me.com.au,"{'name': 'Sydney', 'geo': [151.20929550000005, -33.8688197]}",True,False,Australia,http://isrv-stream-1.vzb.conexim.net:8000/2me,Sydney,"[151.20929550000005, -33.8688197]",151.20929550000005,-33.8688197,POINT (151.2092955000001 -33.8688197),45,True
167,ECsLkML0,Radio Italian Music,radio-italian-music,https://www.radioitalianmusic.com,"{'name': 'Sydney', 'geo': [151.20929550000005, -33.8688197]}",True,False,Australia,http://streaming.radiostreamlive.com/radioitalianmusic_devices,Sydney,"[151.20929550000005, -33.8688197]",151.20929550000005,-33.8688197,POINT (151.2092955000001 -33.8688197),62,True
169,Tyz8cCv4,RAW FM,raw-fm,https://rawfm.com.au,"{'name': 'Sydney', 'geo': [151.20929550000005, -33.8688197]}",True,False,Australia,http://frontend.stream.rawfm.net.au/i/syd-stream-192k.mp3,Sydney,"[151.20929550000005, -33.8688197]",151.20929550000005,-33.8688197,POINT (151.2092955000001 -33.8688197),57,True
171,SHT1ukaf,SBS Arabic 24,sbs-arabic-24,https://www.sbs.com.au/yourlanguage/arabic,"{'name': 'Sydney', 'geo': [151.20929550000005, -33.8688197]}",True,False,Australia,http://sbs-ice.streamguys1.com/sbs-arabic,Sydney,"[151.20929550000005, -33.8688197]",151.20929550000005,-33.8688197,POINT (151.2092955000001 -33.8688197),41,True
177,R5RZyXv2,Totally Radio 60's,totally-radio-60-s,https://totallyradio.com.au/,"{'name': 'Sydney', 'geo': [151.20929550000005, -33.8688197]}",True,False,Australia,http://16613.live.streamtheworld.com/T_RAD_60S_S01AAC.aac,Sydney,"[151.20929550000005, -33.8688197]",151.20929550000005,-33.8688197,POINT (151.2092955000001 -33.8688197),57,True
185,dr0WByLg,Triple J,triple-j,http://www.abc.net.au/triplej/,"{'name': 'Sydney', 'geo': [151.20929550000005, -33.8688197]}",True,False,Australia,http://live-radio01.mediahubaustralia.com/2TJW/mp3/,Sydney,"[151.20929550000005, -33.8688197]",151.20929550000005,-33.8688197,POINT (151.2092955000001 -33.8688197),51,True
188,v2Gen3AM,2SER 107.3,2ser-107-3,http://www.2ser.com/,"{'name': 'Ultimo', 'geo': [151.19696, -33.88223]}",True,False,Australia,http://stream.2ser.com:8080/broadwave.mp3?kbps=128,Ultimo,"[151.19696, -33.88223]",151.19696,-33.88223,POINT (151.19696 -33.88223),50,True
189,vgEduOJa,Fine Music Digital,fine-music-digital,http://www.finemusicfm.com/,"{'name': 'Saint Leonards', 'geo': [151.1942171, -33.8227402]}",True,False,Australia,http://eno.emit.com:8000/2mbs-d_live_128.mp3,Saint Leonards,"[151.1942171, -33.8227402]",151.1942171,-33.8227402,POINT (151.1942171 -33.8227402),44,True
190,haQkRW8t,Fine Music 102.5 FM,fm-102-5-fine-music,http://www.finemusicfm.com/,"{'name': 'Saint Leonards', 'geo': [151.1942171, -33.8227402]}",True,False,Australia,http://eno.emit.com:8000/2mbs_live_128.mp3,Saint Leonards,"[151.1942171, -33.8227402]",151.1942171,-33.8227402,POINT (151.1942171 -33.8227402),42,True
191,O06a50Bs,Northside Radio 99.3 FM,northside-radio-99-3-fm,http://northsideradio.com.au/contacts/,"{'name': 'Chatswood', 'geo': [151.1831019, -33.796076]}",True,False,Australia,http://50.97.94.44:8002/nsblive,Chatswood,"[151.1831019, -33.796076]",151.1831019,-33.796076,POINT (151.1831019 -33.796076),31,True
192,gCMUVE4Y,Three D Radio 93.7 FM,three-d-radio-93-7-fm,http://www.threedradio.com/,"{'name': 'Saint Peters', 'geo': [151.17723, -33.90951]}",True,False,Australia,http://sounds.threedradio.com:8000/stream,Saint Peters,"[151.17723, -33.90951]",151.17723,-33.90951,POINT (151.17723 -33.90951),41,True
194,M8t0BBFO,Radio Skid Row 88.9 FM,radio-skid-row-88-9-fm,http://www.radioskidrow.org/,"{'name': 'Marrickville', 'geo': [151.1551, -33.9051]}",True,False,Australia,http://198.74.51.37:9306/stream,Marrickville,"[151.1551, -33.9051]",151.1551,-33.9051,POINT (151.1551 -33.9051),31,True
195,iWSaQsoG,2RRR 88.5 FM,2rrr-88-5-fm,http://www.2rrr.org.au,"{'name': 'Gladesville', 'geo': [151.12575600000002, -33.8296098]}",True,False,Australia,http://207.136.7.80:88/broadwave.mp3,Gladesville,"[151.12575600000002, -33.8296098]",151.12575600000002,-33.8296098,POINT (151.125756 -33.8296098),36,True
197,B3goGBsE,STA FM 91.9,sta-fm-91-9,http://www.stafm.com.au/,"{'name': 'Inverell', 'geo': [151.1102815, -29.7627514]}",True,False,Australia,http://120.151.178.182:88/broadwave.mp3,Inverell,"[151.1102815, -29.7627514]",151.1102815,-29.7627514,POINT (151.1102815 -29.7627514),39,True
198,tcZIUvvy,Triple H 100.1 FM,triple-h-100-1-fm,http://www.triplehfm.com.au/,"{'name': 'Hornsby', 'geo': [151.100281, -33.7049459]}",True,False,Australia,http://isrv-stream-1.vzb.conexim.net:8000/tripleh-32.mp3,Hornsby,"[151.100281, -33.7049459]",151.100281,-33.7049459,POINT (151.100281 -33.7049459),56,True
199,qArKCtn6,Free Angel Radio 898,free-angel-radio-898,https://www.freeangel898.com/,"{'name': 'Belmore', 'geo': [151.08782, -33.91752]}",True,False,Australia,http://37.59.40.90:14628/;stream.mp3,Belmore,"[151.08782, -33.91752]",151.08782,-33.91752,POINT (151.08782 -33.91752),36,True
201,eO15MpeY,Muslim Community Radio 2MFM 92.1,muslim-community-radio-2mfm,http://www.2mfm.org/,"{'name': 'Chester Hill', 'geo': [151.00443, -33.87838]}",True,False,Australia,http://www.2mfm.org.au:8000/live,Chester Hill,"[151.00443, -33.87838]",151.00443,-33.87838,POINT (151.00443 -33.87838),32,True
202,cDFfLaZs,Alive FM 90.5,alive-fm-90-5,http://www.alive905.com.au,"{'name': 'Baulkham Hills', 'geo': [150.99212, -33.76288]}",True,False,Australia,http://perseus.shoutca.st:9208/stream,Baulkham Hills,"[150.99212, -33.76288]",150.99212,-33.76288,POINT (150.99212 -33.76288),37,True
203,4ENWKT89,Gaan Baksho,gaan-baksho,https://gaanbaksho.com.au,"{'name': 'Baulkham Hills', 'geo': [150.99212, -33.76288]}",True,False,Australia,http://184.154.202.243:8028/stream,Baulkham Hills,"[150.99212, -33.76288]",150.99212,-33.76288,POINT (150.99212 -33.76288),34,True
204,QL8csIcL,Al Quran Al Kareem Radio,qkradio,http://www.qkradio.com.au/,"{'name': 'Fairfield', 'geo': [150.95549, -33.8707846]}",True,False,Australia,http://listen.qkradio.com.au:8382/listen.mp3,Fairfield,"[150.95549, -33.8707846]",150.95549,-33.8707846,POINT (150.95549 -33.8707846),44,True
205,EH5z1o0Z,Christmas Hope Radio,christmas-hope-radio,http://hope1032.com.au/programs/christmas-hope/,"{'name': 'Seven Hills', 'geo': [150.9416, -33.7777]}",True,False,Australia,http://stream.hopemedia.com.au/christmashope,Seven Hills,"[150.9416, -33.7777]",150.9416,-33.7777,POINT (150.9416 -33.7777),44,True
206,zvfl1ktd,Hope 103.2,hope-103-2,http://hope1032.com.au/,"{'name': 'Seven Hills', 'geo': [150.9416, -33.7777]}",True,False,Australia,http://stream.hopemedia.com.au/hope-mp3,Seven Hills,"[150.9416, -33.7777]",150.9416,-33.7777,POINT (150.9416 -33.7777),39,True
207,vd4Ldpp6,Hope Fresh Radio,hope-fresh-radio,http://hope1032.com.au/,"{'name': 'Seven Hills', 'geo': [150.9416, -33.7777]}",True,False,Australia,http://stream.hopemedia.com.au/fresh-mp3,Seven Hills,"[150.9416, -33.7777]",150.9416,-33.7777,POINT (150.9416 -33.7777),40,True
208,CfNrF7Z6,Hope Inspire Digital,hope-inspire-digital,http://hope1032.com.au/,"{'name': 'Seven Hills', 'geo': [150.9416, -33.7777]}",True,False,Australia,http://stream.hopemedia.com.au/inspire-mp3,Seven Hills,"[150.9416, -33.7777]",150.9416,-33.7777,POINT (150.9416 -33.7777),42,True
210,kjcE-jn7,Capital Country Radio,capital-country-radio,https://www.capitalcountryradio.com/,"{'name': 'Tamworth', 'geo': [150.9303741, -31.091085]}",True,False,Australia,http://stream.radio.co/s44fa33dbc/listen,Tamworth,"[150.9303741, -31.091085]",150.9303741,-31.091085,POINT (150.9303741 -31.091085),40,True
211,ftyO8C_1,Oz Radio GOLD,oz-radio-gold,http://www.ozradiogold.net,"{'name': 'Tamworth', 'geo': [150.9303741, -31.091085]}",True,False,Australia,http://s3.radio.co/sa12cb0e79/listen,Tamworth,"[150.9303741, -31.091085]",150.9303741,-31.091085,POINT (150.9303741 -31.091085),36,True
216,MQzYePYy,WOW FM 100.7,wow-fm-100-7,http://www.wowfm1007.com.au/contact/,"{'name': 'Saint Marys', 'geo': [150.7708274, -33.7589212]}",True,False,Australia,http://streamer3.rightclickitservices.com:9760/stream,Saint Marys,"[150.7708274, -33.7589212]",150.7708274,-33.7589212,POINT (150.7708274 -33.7589212),53,True
217,MjH8J9an,4NAG FM 91.3,radio-4nag-fm-91-3,https://4nag.org.au,"{'name': 'Yeppoon', 'geo': [150.733333, -23.133333]}",True,False,Australia,http://streaming.radio.co/s2abf62756/listen,Yeppoon,"[150.733333, -23.133333]",150.733333,-23.133333,POINT (150.733333 -23.133333),43,True
219,9CCrLiET,Bay & Basin FM 92.7,bay-basin-92-7-fm,https://www.bbcri.com.au,"{'name': 'Sanctuary Point', 'geo': [150.626667, -35.103611]}",True,False,Australia,http://stream.bbcri.com.au/live,Sanctuary Point,"[150.626667, -35.103611]",150.626667,-35.103611,POINT (150.626667 -35.103611),31,True
223,Qfil2TgF,2LT,2lt,https://www.2lt.com.au,"{'name': 'Lithgow', 'geo': [150.1570173, -33.4827345]}",True,False,Australia,http://au1.fastcast4u.com/proxy/2lt?mp=%2F1,Lithgow,"[150.1570173, -33.4827345]",150.1570173,-33.4827345,POINT (150.1570173 -33.4827345),43,True
225,L0yeVsY3,2EC,2ec,http://www.2ec.com.au/,"{'name': 'Bega', 'geo': [149.8429277, -36.67422760000001]}",True,False,Australia,http://18573.live.streamtheworld.com/BEG_2ECAAC.aac,Bega,"[149.8429277, -36.67422760000001]",149.8429277,-36.67422760000001,POINT (149.8429277 -36.67422760000001),51,True
229,7gjakH-C,2MCE FM 92.3 Charles Sturt University,2mce-fm-92-3,https://www.csu.edu.au,"{'name': 'Bathurst', 'geo': [149.5810314, -33.4176529]}",True,False,Australia,http://arts-ed-streams.csu.edu.au:8080/2MCE,Bathurst,"[149.5810314, -33.4176529]",149.5810314,-33.4176529,POINT (149.5810314 -33.4176529),43,True
230,ov4r5GmD,B-Rock FM 99.3,brockfm,http://www.brockfm.com.au/,"{'name': 'Bathurst', 'geo': [149.5810314, -33.4176529]}",True,False,Australia,http://149.56.157.81/proxy/brockstream?mp=%2Fstream&startTime=1505289166,Bathurst,"[149.5810314, -33.4176529]",149.5810314,-33.4176529,POINT (149.5810314 -33.4176529),72,True
234,5KLr_uEO,Hit100.3,hit100-3,https://www.hit.com.au/mackay/,"{'name': 'Mackay', 'geo': [149.1856253, -21.1412101]}",True,False,Australia,http://legacy.scahw.com.au/4mky_32,Mackay,"[149.1856253, -21.1412101]",149.1856253,-21.1412101,POINT (149.1856253 -21.1412101),34,True
235,S0jdXw5m,My 105,my105fm,http://www.my105fm.com/,"{'name': 'Mackay', 'geo': [149.1856253, -21.1412101]}",True,False,Australia,http://69.175.94.98:8008/stream?.mp3=,Mackay,"[149.1856253, -21.1412101]",149.1856253,-21.1412101,POINT (149.1856253 -21.1412101),37,True
238,ORzAZaFV,ABC NewsRadio,abc-newsradio,https://www.abc.net.au/radio/newsradio/,"{'name': 'Canberra', 'geo': [149.1286843, -35.2819998]}",True,False,Australia,http://live-radio01.mediahubaustralia.com/PBW/aac/,Canberra,"[149.1286843, -35.2819998]",149.1286843,-35.2819998,POINT (149.1286843 -35.2819998),50,True
241,WsZo2gNF,Radio 2XX 98.3FM,radio-2xx-98-3fm,http://www.2xxfm.org.au/,"{'name': 'Canberra', 'geo': [149.1286843, -35.2819998]}",True,False,Australia,http://eno.emit.com:8000/1xxr_live_64.aacp,Canberra,"[149.1286843, -35.2819998]",149.1286843,-35.2819998,POINT (149.1286843 -35.2819998),42,True
242,PsEjPceQ,Radio Manpasand FM 91.1,radio-manpasand,http://radiomanpasand.com/,"{'name': 'Canberra', 'geo': [149.1286843, -35.2819998]}",True,False,Australia,http://54.39.105.54:8125/autodj,Canberra,"[149.1286843, -35.2819998]",149.1286843,-35.2819998,POINT (149.1286843 -35.2819998),31,True
243,n4DDb358,Sentinel Daily Radio,sentinel-daily-radio,https://www.sentineldaily.com.au/,"{'name': 'Canberra', 'geo': [149.1286843, -35.2819998]}",True,False,Australia,http://streamer.radio.co/s1d26abbb5/listen,Canberra,"[149.1286843, -35.2819998]",149.1286843,-35.2819998,POINT (149.1286843 -35.2819998),42,True
246,TIP4V0gH,Yass FM 100.3,yass-fm-100-3,http://www.yassfm.org/,"{'name': 'Yass', 'geo': [148.9143182, -34.8261106]}",True,False,Australia,http://core.itech.host:7074/stream,Yass,"[148.9143182, -34.8261106]",148.9143182,-34.8261106,POINT (148.9143182 -34.8261106),34,True
247,Zusw05nh,Hot Country,hotcountry,http://www.hotcountry.com.au/,"{'name': 'Roma', 'geo': [148.7904026, -26.5717657]}",True,False,Australia,http://mrnshout.stream.hostworks.com.au/hotcountry,Roma,"[148.7904026, -26.5717657]",148.7904026,-26.5717657,POINT (148.7904026 -26.5717657),50,True
250,LFyURyYl,Vision 180 FM 87.6,vision-180-fm-87-6,http://vision180.org.au/,"{'name': 'Saint George', 'geo': [148.5867085, -28.0422699]}",True,False,Australia,http://edge-audio-02-gos1.sharp-stream.com/vision180.mp3,Saint George,"[148.5867085, -28.0422699]",148.5867085,-28.0422699,POINT (148.5867085 -28.0422699),56,True
251,mytin1KO,7SD 540AM,7sd-540am,http://www.7sd.com.au,"{'name': 'Scottsdale', 'geo': [147.516667, -41.166667]}",True,False,Australia,http://18423.live.streamtheworld.com/SCO_7SDAAC.aac,Scottsdale,"[147.516667, -41.166667]",147.516667,-41.166667,POINT (147.516667 -41.166667),51,True
252,mSbOxRY6,Hobart FM 96.1,hobart-fm-96-1,http://www.hobartfm.org.au/,"{'name': 'Bellerive', 'geo': [147.367778, -42.874722]}",True,False,Australia,http://203.45.159.151:88/broadwave.mp3,Bellerive,"[147.367778, -42.874722]",147.367778,-42.874722,POINT (147.367778 -42.874722),38,True
